구분,상품명,금융회사,상품유형,최초판매일,판매여부,중도해지,납입원금_24년4분기,적립금_24년4분기,수익률_24년4분기,적립률_24년4분기,공시이율_24년4분기,납입원금_24년,적립금_24년,수익률_24년,적립률_24년,공시이율_24년,장기수익율_3년,장기수익율_5년,장기수익율_7년,장기수익율_10년,장기수수료율_3년,장기수수료율_5년,장기수수료율_7년,장기수수료율_10년
연금저축손해보험,연금저축손해보험 행복디딤돌보험(1701),흥국화재해상보험,금리연동형,2017-01-01,중단,불가능,7466,7360,0.88,0,0,7466,7360,0.88,0,0,0.58,0.22,-0.72,0,0.72,1.31,2.32,0
연금저축손해보험,연금저축손해보험 노후생활지킴이보험2001,메리츠화재해상보험,금리연동형,2020-01-01,중단,불가능,7249,7355,2.06,0,0,7249,7355,2.06,0,0,1.46,-4.19,0,0,1.66,5.65,0,0
연금저축손해보험,연금저축손해보험롯데명품연금보험(1701),롯데손해보험,금리연동형,2017-01-02,중단,불가능,7220,7278,1.14,0,0,7220,7278,1.14,0,0,0.9,0.58,-0.2,0,0.85,1.12,1.89,0
연금저축손해보험,연금저축손해보험행복한동행연금보험(1604),롯데손해보험,금리연동형,2016-04-01,중단,불가능,6982,7258,1.59,0,0,6982,7258,1.59,0,0,1.53,1.19,0.81,0,0.76,0.93,1.17,0
연금저축손해보험,연금저축손해보험롯데명품연금보험(1404),롯데손해보험,금리연동형,2014-04-10,중단,불가능,6461,7090,2.66,0,0,6461,7090,2.66,0,0,2.47,2.02,1.72,0.66,0.66,0.78,0.98,2.01
연금저축손해보험,연금저축 LIG연금보험,KB손해보험,금리연동형,2009-02-02,중단,불가능,5675,7005,3.21,0,0,5675,7005,3.21,0,0,2.93,2.57,2.4,2.31,0.17,0.18,0.26,0.45
연금저축손해보험,연금저축LIG미래골드보험(L7.10),KB손해보험,금리연동형,2007-10-01,중단,불가능,5988,6993,2.12,0,0,5988,6993,2.12,0,0,2.05,1.99,2,1.75,0.15,0.16,0.17,0.52
연금저축손해보험,연금저축손해보험 다이렉트미래설계보험1304,DB손해보험,금리연동형,2013-04-01,중단,불가능,5983,6917,3.33,0,0,5983,6917,3.33,0,0,2.79,2.17,1.93,1.69,0.48,0.65,0.81,1.26
연금저축손해보험,연금저축손해보험롯데명품연금보험(1307),롯데손해보험,금리연동형,2013-07-01,중단,불가능,6065,6916,2.92,0,0,6065,6916,2.92,0,0,2.79,2.41,2.16,1.6,0.42,0.57,0.73,1.24
연금저축손해보험,연금저축손해보험 프로미라이프 연금보험0710,DB손해보험,금리연동형,2007-10-19,중단,불가능,4274,6878,4.11,0,0,4274,6878,4.11,0,0,4.19,3.9,3.67,3.27,0.17,0.13,0.12,0.33
연금저축손해보험,연금저축손해보험 노후생활지킴이보험2101,메리츠화재해상보험,금리연동형,2021-01-01,중단,불가능,6827,6837,1.69,0,0,6827,6837,1.69,0,0,0.67,0,0,0,2.39,0,0,0
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 아름다운생활Ⅱ(2304.14),삼성화재해상보험,금리연동형,2023-04-24,중단,불가능,6980,6763,-4.01,96.43,1.85,6980,6763,-4.01,96.43,1.85,0,0,0,0,0,0,0,0
연금저축손해보험,연금저축손해보험 노후생활지킴이보험1801,메리츠화재해상보험,금리연동형,2018-01-01,중단,불가능,6340,6648,2.59,0,0,6340,6648,2.59,0,0,2.22,1.53,-2.45,0,1.01,1.37,4.28,0
연금저축손해보험,연금저축손해보험 골드연금보험1504,한화손해보험,금리연동형,2015-04-01,중단,불가능,6255,6589,2.12,0,0,6255,6589,2.12,0,0,1.89,1.5,1.2,0,0.76,0.89,1.14,0
연금저축손해보험,연금저축손해보험 골드연금보험1801,한화손해보험,금리연동형,2018-01-01,중단,불가능,6659,6589,0.63,0,0,6659,6589,0.63,0,0,0.49,0.02,-3.23,0,1,1.39,4.25,0
연금저축손해보험,연금저축손해보험노후웰스보험(Hi2204),현대해상화재보험,금리연동형,2022-04-01,중단,불가능,6924,6468,-1.75,0,0,6924,6468,-1.75,0,0,0,0,0,0,0,0,0,0
연금저축손해보험,연금저축손해보험 행복디딤돌보험(1404),흥국화재해상보험,금리연동형,2014-04-15,중단,불가능,5830,6415,3.33,0,0,5830,6415,3.33,0,0,2.71,2.18,1.85,0.82,0.4,0.68,0.89,1.84
연금저축손해보험,연금저축손해보험행복한동행연금보험(1601),롯데손해보험,금리연동형,2016-01-04,중단,불가능,6038,6344,1.86,0,0,6038,6344,1.86,0,0,1.69,1.31,0.99,0,0.74,0.88,1.15,0
연금저축손해보험,0604 연금저축손해보험 평생행복보험,흥국화재해상보험,금리연동형,2006-04-10,중단,불가능,4772,6279,1.98,0,0,4772,6279,1.98,0,0,1.85,1.73,1.81,1.82,0.1,0.2,0.22,0.38
연금저축손해보험,연금저축손해보험롯데명품연금보험(1804),롯데손해보험,금리연동형,2018-04-01,중단,불가능,6326,6270,0.94,0,0,6326,6270,0.94,0,0,0.53,-0.26,0,0,1.22,1.91,0,0
연금저축손해보험,연금저축손해보험 현대하이라이프연금보험(Hi1501),현대해상화재보험,금리연동형,2015-01-02,중단,불가능,5801,6196,2.12,0,0,5801,6196,2.12,0,0,1.65,1.48,1.31,-1.69,0.58,0.68,0.92,3.43
연금저축손해보험,연금저축손해보험 실버드림보험(0902),한화손해보험,금리연동형,2009-02-04,중단,불가능,5315,6148,2.11,0,0,5315,6148,2.11,0,0,1.98,1.92,1.76,1.55,0.22,0.24,0.39,0.71
연금저축손해보험,0710 연금저축손해보험 평생행복보험,흥국화재해상보험,금리연동형,2007-10-08,중단,불가능,4819,6093,2.33,0,0,4819,6093,2.33,0,0,2.24,2.15,2.09,1.93,0.13,0.21,0.22,0.45
연금저축손해보험,연금저축손해보험 행복디딤돌보험(1502),흥국화재해상보험,금리연동형,2015-02-01,중단,불가능,5682,6068,2.71,0,0,5682,6068,2.71,0,0,2.23,1.74,1.44,0,0.42,0.77,1.04,0
연금저축손해보험,연금저축손해보험 노후생활지킴이보험2111,메리츠화재해상보험,금리연동형,2021-11-10,중단,불가능,5994,5957,1.24,0,0,5994,5957,1.24,0,0,-3.41,0,0,0,5.37,0,0,0
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 직장인단체(2304.15),삼성화재해상보험,금리연동형,2023-04-24,중단,불가능,5761,5602,-3.29,97.58,1.85,5761,5602,-3.29,97.58,1.85,0,0,0,0,0,0,0,0
연금저축손해보험,연금저축손해보험 삼성화재 다이렉트 연금저축(1704.5),삼성화재해상보험,금리연동형,2017-04-01,중단,불가능,5465,5542,1.19,0,0,5465,5542,1.19,0,0,0.9,0.48,-0.41,0,0.79,1.12,2.03,0
연금저축손해보험,let:care 연금저축손해보험Ⅱ(2101),롯데손해보험,금리연동형,2021-01-01,중단,불가능,5550,5491,0.52,0,0,5550,5491,0.52,0,0,-1.02,0,0,0,2.64,0,0,0
연금저축손해보험,무배당 연금저축손해보험 행복한노후보험(Hi1501),현대해상화재보험,금리연동형,2015-01-02,중단,불가능,5133,5394,1.94,0,0,5133,5394,1.94,0,0,1.78,1.47,1.22,-2.5,0.75,0.87,1.12,3.93
연금저축손해보험,연금저축손해보험 노후생활지킴이보험2302,메리츠화재해상보험,금리연동형,2023-02-07,중단,불가능,5482,5312,-1.66,0,0,5482,5312,-1.66,0,0,0,0,0,0,0,0,0,0
연금저축손해보험,연금저축손해보험롯데명품연금보험(1604),롯데손해보험,금리연동형,2016-04-01,중단,불가능,5295,5310,1.38,0,0,5295,5310,1.38,0,0,1.27,0.88,0.22,0,0.99,1.24,1.75,0
연금저축손해보험,연금저축손해보험 다이렉트미래설계연금보험1008,DB손해보험,금리연동형,2010-10-01,중단,불가능,4388,5251,2.27,0,0,4388,5251,2.27,0,0,2.57,2.41,2.14,1.89,0.18,0.3,0.55,0.88
연금저축손해보험,연금저축손해보험 미래행복보험Ⅱ,DB손해보험,금리연동형,2001-05-01,중단,불가능,1494,5202,11.96,0,0,1494,5202,11.96,0,0,11.33,10.67,9.89,8.9,0.31,0.29,0.28,0.27
연금저축손해보험,연금저축손해보험 미래행복보험0505,DB손해보험,금리연동형,2005-05-02,중단,불가능,2942,5157,3.16,0,0,2942,5157,3.16,0,0,3.02,2.88,2.81,2.8,0.19,0.2,0.22,0.27
연금저축손해보험,연금저축손해보험 평생행복보험(0908),흥국화재해상보험,금리연동형,2009-08-01,중단,불가능,4118,5095,3.71,0,0,4118,5095,3.71,0,0,3.13,2.66,2.43,2.16,0.16,0.24,0.42,0.7
연금저축손해보험,무배당 연금저축손해보험 행복한노후보험(Hi1307)(Hi1401),현대해상화재보험,금리연동형,2013-07-01,중단,불가능,4446,4989,2.88,0,0,4446,4989,2.88,0,0,2.27,2.03,1.91,1.54,0.43,0.53,0.65,1.08
연금저축손해보험,연금저축손해보험 노후생활지킴이보험2104,메리츠화재해상보험,금리연동형,2021-04-01,중단,불가능,4967,4982,1.65,0,0,4967,4982,1.65,0,0,0.25,0,0,0,2.72,0,0,0
연금저축손해보험,연금저축손해보험 골드연금보험1303,한화손해보험,금리연동형,2013-03-04,중단,불가능,4418,4970,2.78,0,0,4418,4970,2.78,0,0,2.63,2.07,1.79,1.41,0.37,0.54,0.68,1.09
연금저축손해보험,연금저축손해보험롯데연금보험(0807),롯데손해보험,금리연동형,2008-07-15,중단,불가능,3269,4935,4.32,0,0,3269,4935,4.32,0,0,4.18,3.56,3.35,3.14,0.02,0.02,0.09,0.28
연금저축손해보험,연금저축손해보험피오레실버피아보험(0710),롯데손해보험,금리연동형,2007-10-01,중단,불가능,3554,4929,3.05,0,0,3554,4929,3.05,0,0,2.96,2.79,2.74,2.44,0.15,0.12,0.11,0.41
연금저축손해보험,연금저축손해보험 골드플랜연금보험0904,한화손해보험,금리연동형,2009-04-01,중단,불가능,3906,4891,3.15,0,0,3906,4891,3.15,0,0,3.26,2.75,2.49,2.2,0.2,0.2,0.37,0.7
연금저축손해보험,연금저축손해보험 KB멀티플러스연금보험(20.10),KB손해보험,금리연동형,2020-10-19,중단,불가능,4900,4881,0.79,0,0,4900,4881,0.79,0,0,0.07,0,0,0,1.75,0,0,0
연금저축손해보험,연금저축손해보험행복한동행연금보험(1509),롯데손해보험,금리연동형,2015-09-01,중단,불가능,4542,4863,2.03,0,0,4542,4863,2.03,0,0,2.01,1.72,1.42,0,0.71,0.84,1.05,0
연금저축손해보험,연금저축손해보험 현대하이라이프연금보험(Hi1404),현대해상화재보험,금리연동형,2014-04-01,중단,불가능,4999,4806,2.37,0,0,4999,4806,2.37,0,0,2.41,2.11,1.92,1.14,0.45,0.53,0.71,1.5
연금저축손해보험,연금저축손해보험 삼성화재 다이렉트 연금저축(1601.3),삼성화재해상보험,금리연동형,2016-01-01,중단,불가능,4668,4787,1.73,0,0,4668,4787,1.73,0,0,1.45,1,0.61,0,0.72,0.95,1.35,0
연금저축손해보험,연금저축손해보험 골드연금보험2004,한화손해보험,금리연동형,2020-04-01,중단,불가능,4922,4769,-0.11,0,0,4922,4769,-0.11,0,0,-0.69,0,0,0,1.93,0,0,0
연금저축손해보험,연금저축손해보험 노후사랑보험(Hi1303),현대해상화재보험,금리연동형,2013-03-04,중단,불가능,4152,4738,2.46,0,0,4152,4738,2.46,0,0,2.18,1.94,1.73,1.31,0.55,0.69,0.83,1.26
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 직장인단체(2101.12),삼성화재해상보험,금리연동형,2021-01-01,중단,불가능,4711,4652,0.56,0,0,4711,4652,0.56,0,0,-0.28,0,0,0,1.78,0,0,0
연금저축손해보험,연금저축손해보험 행복디딤돌보험(1307),흥국화재해상보험,금리연동형,2013-07-01,중단,불가능,4110,4646,3.63,0,0,4110,4646,3.63,0,0,2.92,2.39,2.08,1.52,0.32,0.52,0.7,1.21
연금저축손해보험,let:care 연금저축손해보험Ⅱ(2209),롯데손해보험,금리연동형,2022-09-01,중단,불가능,4684,4577,-1.36,136.7,1.7,4684,4577,-1.36,135.4,1.65,0,0,0,0,0,0,0,0
연금저축손해보험,연금저축손해보험 평생행복보험(0904),흥국화재해상보험,금리연동형,2009-04-01,중단,불가능,3619,4572,3.83,0,0,3619,4572,3.83,0,0,3.22,2.73,2.47,2.22,0.15,0.22,0.36,0.61
연금저축손해보험,무배당 연금저축손해보험 행복한노후보험(Hi1404),현대해상화재보험,금리연동형,2014-04-01,중단,불가능,4251,4557,2.61,0,0,4251,4557,2.61,0,0,2.24,1.98,1.83,1.11,0.49,0.59,0.75,1.47
연금저축손해보험,연금저축손해보험 노후생활지킴이보험1404,메리츠화재해상보험,금리연동형,2014-04-01,중단,불가능,3877,4449,2.64,0,0,3877,4449,2.64,0,0,2.95,2.6,2.31,1.44,0.61,0.77,1,1.88
연금저축손해보험,연금저축손해보험 행복디딤돌보험(1304),흥국화재해상보험,금리연동형,2013-04-08,중단,불가능,3845,4386,3.67,0,0,3845,4386,3.67,0,0,3.01,2.47,2.18,1.7,0.27,0.46,0.63,1.06
연금저축손해보험,연금저축손해보험 LIG멀티플러스연금보험(15.06),KB손해보험,금리연동형,2015-06-01,중단,불가능,4119,4281,1.86,0,0,4119,4281,1.86,0,0,1.57,1.25,0.93,0,0.88,1.02,1.3,0
연금저축손해보험,연금저축손해보험 실버드림보험(0505),한화손해보험,금리연동형,2005-05-01,중단,불가능,3147,4248,1.83,0,0,3147,4248,1.83,0,0,1.79,1.79,1.92,2.09,0.13,0.15,0.17,0.2
연금저축손해보험,연금저축손해보험무배당삼성화재연금보험아름다운생활(1601.2) 특약,삼성화재해상보험,금리연동형,2016-01-01,중단,불가능,4241,4227,1.47,0,0,4241,4227,1.47,0,0,1.17,0.68,0.19,0,0.95,1.25,1.8,0
연금저축손해보험,(무)메리츠 케어프리보험M-Basket1304연금저축은퇴케어프리,메리츠화재해상보험,금리연동형,2013-04-01,중단,불가능,3681,4216,2.49,0,0,3681,4216,2.49,0,0,2.82,2.38,2.13,1.7,0.4,0.53,0.69,1.1
연금저축손해보험,연금저축손해보험롯데명품연금보험(1504),롯데손해보험,금리연동형,2015-04-01,중단,불가능,4058,4200,1.77,0,0,4058,4200,1.77,0,0,1.72,1.39,1.04,0,0.88,1.03,1.31,0
연금저축손해보험,연금저축손해보험 행복디딤돌보험(1507),흥국화재해상보험,금리연동형,2015-07-01,중단,불가능,3907,4157,2.67,0,0,3907,4157,2.67,0,0,2.16,1.71,1.35,0,0.47,0.84,1.14,0
연금저축손해보험,연금저축손해보험롯데명품연금보험(1304),롯데손해보험,금리연동형,2013-04-01,중단,불가능,3611,4147,2.86,0,0,3611,4147,2.86,0,0,2.8,2.45,2.2,1.71,0.37,0.55,0.71,1.15
연금저축손해보험,연금저축손해보험 The큰행복연금보험(1601),하나손해보험,금리연동형,2016-01-01,중단,불가능,3942,4125,1.6,0,0,3766,3905,2.02,0,0,0.93,0.69,0.01,0,0.87,1.16,1.89,0
연금저축손해보험,연금저축손해보험피오레실버피아보험(0704),롯데손해보험,금리연동형,2007-04-01,중단,불가능,2784,4121,3.48,0,0,2784,4121,3.48,0,0,3.22,2.94,2.9,2.63,0.15,0.12,0.11,0.35
연금저축손해보험,(유)LIG멀티플러스연금보험,KB손해보험,금리연동형,2011-04-01,중단,불가능,3552,4113,3.04,0,0,3552,4113,3.04,0,0,2.81,2.45,2.2,1.91,0.15,0.37,0.6,0.96
연금저축손해보험,연금저축손해보험 노후생활지킴이보험2204,메리츠화재해상보험,금리연동형,2022-04-01,중단,불가능,4133,4074,0.69,0,0,4133,4074,0.69,0,0,0,0,0,0,0,0,0,0
연금저축손해보험,연금저축손해보험 행복디딤돌보험(1104),흥국화재해상보험,금리연동형,2011-04-01,중단,불가능,3464,4022,3.31,0,0,3464,4022,3.31,0,0,2.79,2.43,2.18,1.84,0.12,0.39,0.61,0.94
연금저축손해보험,연금저축손해보험피오레실버피아보험(0604),롯데손해보험,금리연동형,2006-04-01,중단,불가능,2522,3972,3.09,0,0,2522,3972,3.09,0,0,2.93,2.68,2.75,2.67,0.15,0.12,0.11,0.22
연금저축손해보험,연금저축손해보험 골드플랜연금보험0906,한화손해보험,금리연동형,2009-06-01,중단,불가능,3172,3951,3.13,0,0,3172,3951,3.13,0,0,3.26,2.76,2.52,2.2,0.17,0.17,0.37,0.7
연금저축손해보험,연금저축손해보험 삼성화재 연금보험 마이뷰티플라이프II(1303.1),삼성화재해상보험,금리연동형,2013-03-05,중단,불가능,3432,3927,2.72,0,0,3432,3927,2.72,0,0,2.54,2.32,2.12,1.73,0.32,0.39,0.49,0.8
연금저축손해보험,연금저축손해보험롯데3L명품보험(0902),롯데손해보험,금리연동형,2009-02-02,중단,불가능,3081,3913,3.58,0,0,3081,3913,3.58,0,0,3.38,2.92,2.69,2.37,0.13,0.15,0.32,0.67
연금저축손해보험,연금저축손해보험롯데3L명품보험(0904),롯데손해보험,금리연동형,2009-04-01,중단,불가능,3054,3894,3.81,0,0,3054,3894,3.81,0,0,3.67,3.04,2.68,2.21,0.02,0.02,0.27,0.69
연금저축손해보험,(무)연금저축손해보험 메리츠 연금보험 웰에이징1304,메리츠화재해상보험,금리연동형,2013-05-29,중단,불가능,3333,3760,2.42,0,0,3333,3760,2.42,0,0,2.73,2.3,2.04,1.44,0.46,0.59,0.76,1.34
연금저축손해보험,연금저축손해보험롯데명품연금보험(1501),롯데손해보험,금리연동형,2015-01-02,중단,불가능,3603,3744,1.72,0,0,3603,3744,1.72,0,0,1.73,1.34,1.05,-2.37,0.88,1.03,1.3,4.56
연금저축손해보험,무배당 연금저축손해보험 행복한노후보험(Hi1304),현대해상화재보험,금리연동형,2013-04-01,중단,불가능,3140,3735,3.06,0,0,3140,3735,3.06,0,0,2.84,2.4,2.2,1.87,0.38,0.48,0.59,0.92
연금저축손해보험,노후생활지킴이보험1303,메리츠화재해상보험,금리연동형,2013-03-04,중단,불가능,3083,3651,3.69,0,0,3083,3651,3.69,0,0,3.55,3.08,2.72,2.18,0.41,0.57,0.76,1.23
연금저축손해보험,연금저축 LIG연금보험,KB손해보험,금리연동형,2009-10-07,중단,불가능,2981,3641,3.15,0,0,2981,3641,3.15,0,0,2.78,2.48,2.41,2.29,0.18,0.18,0.32,0.51
연금저축손해보험,연금저축손해보험 흥국화재 행복디딤돌보험(21.01),흥국화재해상보험,금리연동형,2021-01-01,중단,불가능,3798,3620,-0.53,0,0,3798,3620,-0.53,0,0,-2.55,0,0,0,3.25,0,0,0
연금저축손해보험,연금저축손해보험 프로미라이프 연금보험1104,DB손해보험,금리연동형,2011-04-01,중단,불가능,2792,3556,3.21,0,0,2792,3556,3.21,0,0,3.11,2.86,2.63,2.44,0.17,0.29,0.45,0.69
연금저축손해보험,연금저축손해보험 다이렉트미래설계보험1303,DB손해보험,금리연동형,2013-03-01,중단,불가능,2927,3548,3.25,0,0,2927,3548,3.25,0,0,2.88,2.55,2.14,2.23,0.43,0.62,0.78,1.2
연금저축손해보험,연금저축손해보험롯데명품연금보험(1509),롯데손해보험,금리연동형,2015-09-01,중단,불가능,3422,3538,1.8,0,0,3422,3538,1.8,0,0,1.77,1.41,0.95,0,0.87,1.03,1.38,0
연금저축손해보험,연금저축손해보험 행복디딤돌보험(1401),흥국화재해상보험,금리연동형,2014-01-08,중단,불가능,3103,3456,3.55,0,0,3103,3456,3.55,0,0,2.81,2.28,1.96,1.24,0.39,0.6,0.79,1.46
연금저축손해보험,연금저축손해보험 실버드림보험,한화손해보험,금리연동형,2001-05-01,중단,불가능,1808,3451,7.06,0,0,1808,3451,7.06,0,0,6.67,6.36,6.07,5.67,0.18,0.17,0.16,0.19
연금저축손해보험,연금저축손해보험 The큰행복연금보험,하나손해보험,금리연동형,2014-05-16,중단,불가능,3131,3447,2.76,0,0,3168,3431,2.74,0,0,2.2,1.84,1.62,0,0.63,0.8,1.07,0
연금저축손해보험,연금저축손해보험 삼성화재 다이렉트연금저축(2304.9),삼성화재해상보험,금리연동형,2023-04-24,중단,불가능,3554,3445,-4.01,96.76,1.85,3554,3445,-4.01,96.76,1.85,0,0,0,0,0,0,0,0
연금저축손해보험,연금저축손해보험 그린연금 실버보험(1004),엠지손해보험,금리연동형,2010-04-01,중단,불가능,2993,3438,2.88,0,0,2993,3438,2.88,0,0,3.47,2.89,2.37,1.78,0.1,0.32,0.66,1.12
연금저축손해보험,연금저축손해보험롯데명품연금보험(1801),롯데손해보험,금리연동형,2018-01-02,중단,불가능,3442,3436,1.01,0,0,3442,3436,1.01,0,0,0.74,0.29,-2.92,0,1,1.37,4.39,0
연금저축손해보험,연금저축손해보험 다이렉트미래설계보험1307,DB손해보험,금리연동형,2013-07-01,중단,불가능,2908,3364,2.63,0,0,2908,3364,2.63,0,0,2.54,2.11,1.89,1.59,0.49,0.64,0.79,1.3
